Data set for transition bands 0.5%..25%, using the "Nuttall" window
-------------------------------------------------------------------

Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
9.9554406668e-001	2.2828591800e+003	5.3328483033e-003	6.5190623985e-001	-80.039810	-80.04355	-3.01036
9.9594751200e-001	2.5101278660e+003	4.8500028818e-003	6.5190623985e-001	-80.039522	-80.04357	-3.01037
9.9631453784e-001	2.7601234939e+003	4.4107392402e-003	6.5190623985e-001	-80.043035	-80.04366	-3.01038

7.5893535463e-001	4.5191491938e+001	2.8669636208e-001	6.9647119105e-001	-86.404592	-84.70293	-3.01024
7.7623384057e-001	4.8602832142e+001	2.6620478849e-001	6.9647119105e-001	-84.959232	-85.98793	-3.01028
7.9265506065e-001	5.2355534484e+001	2.4673479110e-001	6.9647119105e-001	-83.947125	-85.19834	-3.01030
8.0770317485e-001	5.6518122894e+001	2.2879021147e-001	6.9647119105e-001	-84.742996	-85.50614	-3.01031
8.2162833857e-001	6.1116263486e+001	2.1211524706e-001	6.9647119105e-001	-87.050290	-86.39731	-3.01027
8.3553704453e-001	6.6108785711e+001	1.9566210919e-001	6.9647119105e-001	-85.724136	-85.22179	-3.01032
8.4846639548e-001	7.1611526040e+001	1.8033275994e-001	6.9647119105e-001	-84.332321	-84.71279	-3.01033
8.6003686226e-001	7.7712913996e+001	1.6650074471e-001	6.9647119105e-001	-85.826099	-85.44704	-3.01029
8.7124536420e-001	8.4384457930e+001	1.5319467130e-001	6.9647119105e-001	-84.853741	-85.15569	-3.01030
8.8161406792e-001	9.1731209270e+001	1.4086881872e-001	6.9647119105e-001	-84.727380	-84.95458	-3.01031
8.9118965762e-001	9.9820140703e+001	1.2947132687e-001	6.9647119105e-001	-84.805589	-85.00886	-3.01031
9.0002734803e-001	1.0872396815e+002	1.1894152029e-001	6.9647119105e-001	-85.229119	-85.26270	-3.01030
9.0831235743e-001	1.1850548802e+002	1.0909079828e-001	6.9647119105e-001	-85.163739	-85.10806	-3.01030
9.1591210529e-001	1.2927441228e+002	1.0004180125e-001	6.9647119105e-001	-85.360696	-85.27644	-3.01029
9.2297178750e-001	1.4111417140e+002	9.1643175348e-002	6.9647119105e-001	-85.315155	-85.25764	-3.01030
9.2949751546e-001	1.5413579546e+002	8.3882973016e-002	6.9647119105e-001	-85.206746	-85.16224	-3.01030
9.3549526017e-001	1.6846234238e+002	7.6747266884e-002	6.9647119105e-001	-85.117779	-85.15983	-3.01030
9.4101589454e-001	1.8422143143e+002	7.0179296222e-002	6.9647119105e-001	-85.094346	-85.14310	-3.01031
9.4608246440e-001	2.0155835435e+002	6.4149833669e-002	6.9647119105e-001	-85.212063	-85.18378	-3.01030
9.5074536013e-001	2.2062680068e+002	5.8602520312e-002	6.9647119105e-001	-85.154040	-85.16575	-3.01030
9.5502061913e-001	2.4160305354e+002	5.3515698920e-002	6.9647119105e-001	-85.189951	-85.17228	-3.01030
9.5894286447e-001	2.6467633991e+002	4.8849275048e-002	6.9647119105e-001	-85.158364	-85.16368	-3.01031
9.6253593965e-001	2.9005715506e+002	4.4574351785e-002	6.9647119105e-001	-85.167770	-85.15851	-3.01031
9.6582534122e-001	3.1797620835e+002	4.0660639485e-002	6.9647119105e-001	-85.166546	-85.15903	-3.01031
9.6883528816e-001	3.4868716288e+002	3.7079451221e-002	6.9647119105e-001	-85.156776	-85.15981	-3.01030
9.7158839962e-001	3.8246902790e+002	3.3803915947e-002	6.9647119105e-001	-85.156211	-85.15381	-3.01030
9.7410455342e-001	4.1962920341e+002	3.0810232600e-002	6.9647119105e-001	-85.147175	-85.15138	-3.01031
9.7640282034e-001	4.6050562350e+002	2.8075705007e-002	6.9647119105e-001	-85.152987	-85.15618	-3.01031
9.7850174568e-001	5.0546960259e+002	2.5578410846e-002	6.9647119105e-001	-85.161152	-85.15879	-3.01030
9.8041813236e-001	5.5492973806e+002	2.3298358207e-002	6.9647119105e-001	-85.153615	-85.15382	-3.01031
9.8216635937e-001	6.0933617753e+002	2.1218303711e-002	6.9647119105e-001	-85.158966	-85.15790	-3.01030
9.8376128858e-001	6.6918311614e+002	1.9320638728e-002	6.9647119105e-001	-85.158100	-85.15760	-3.01033
9.8521584448e-001	7.3501466014e+002	1.7590050194e-002	6.9647119105e-001	-85.153395	-85.15465	-3.01033
9.8654176774e-001	8.0742947136e+002	1.6012507232e-002	6.9647119105e-001	-85.152968	-85.15474	-3.01030
9.8775024923e-001	8.8708576736e+002	1.4574638230e-002	6.9647119105e-001	-85.153578	-85.15499	-3.01033
9.8885141647e-001	9.7470771698e+002	1.3264488183e-002	6.9647119105e-001	-85.155351	-85.15530	-3.01031
9.8985467012e-001	1.0710917968e+003	1.2070834724e-002	6.9647119105e-001	-85.153433	-85.15522	-3.01031
9.9076841533e-001	1.1771143699e+003	1.0983659478e-002	6.9647119105e-001	-85.155973	-85.15614	-3.01031
9.9160061532e-001	1.2937391255e+003	9.9935214440e-003	6.9647119105e-001	-85.155158	-85.15585	-3.01030
9.9235837362e-001	1.4220263583e+003	9.0919382409e-003	6.9647119105e-001	-85.154147	-85.15571	-3.01032
9.9304822605e-001	1.5631423528e+003	8.2711377663e-003	6.9647119105e-001	-85.155106	-85.15547	-3.01035
9.9367624096e-001	1.7183698716e+003	7.5239609007e-003	6.9647119105e-001	-85.152032	-85.15561	-3.01031
9.9424780543e-001	1.8891202332e+003	6.8438786074e-003	6.9647119105e-001	-85.153578	-85.15580	-3.01038
9.9476801027e-001	2.0769455686e+003	6.2249671041e-003	6.9647119105e-001	-85.151924	-85.15576	-3.01034
9.9524135979e-001	2.2835535214e+003	5.6617619767e-003	6.9647119105e-001	-85.154860	-85.15557	-3.01038
9.9567212177e-001	2.5108221354e+003	5.1492678512e-003	6.9647119105e-001	-85.150584	-85.15560	-3.01034
9.9606400179e-001	2.7608177369e+003	4.6830063179e-003	6.9647119105e-001	-85.152822	-85.15568	-3.01035
9.9642053438e-001	3.0358128673e+003	4.2587852258e-003	6.9647119105e-001	-85.153619	-85.15561	-3.01042

7.5995511233e-001	5.4608329740e+001	2.8120822105e-001	8.4087520400e-001	-101.267155	-100.30342	-3.01030
7.7698753728e-001	5.8752380324e+001	2.6127260325e-001	8.4087520400e-001	-101.064770	-100.75248	-3.01031
7.9338403469e-001	6.3291989544e+001	2.4213145248e-001	8.4087520400e-001	-99.906983	-101.08705	-3.01029
8.0888160193e-001	6.8287298535e+001	2.2403699959e-001	8.4087520400e-001	-99.121202	-99.41801	-3.01030
8.2290891699e-001	7.3835599686e+001	2.0753496041e-001	8.4087520400e-001	-99.960526	-99.39892	-3.01031
8.3652116946e-001	7.9897524594e+001	1.9161297813e-001	8.4087520400e-001	-99.420984	-99.88613	-3.01030
8.4898534172e-001	8.6596981325e+001	1.7697245296e-001	8.4087520400e-001	-100.000193	-99.89964	-3.01030
8.6083730748e-001	9.3945190174e+001	1.6309021636e-001	8.4087520400e-001	-99.895505	-99.66434	-3.01030
8.7187142385e-001	1.0203187601e+002	1.5015965098e-001	8.4087520400e-001	-99.874875	-99.70936	-3.01030
8.8215520815e-001	1.1092667573e+002	1.3810923780e-001	8.4087520400e-001	-99.796959	-99.84937	-3.01030
8.9173359601e-001	1.2070869559e+002	1.2688858363e-001	8.4087520400e-001	-99.773302	-99.73826	-3.01030
9.0059606949e-001	1.3147292457e+002	1.1650156671e-001	8.4087520400e-001	-99.681933	-99.81057	-3.01030
9.0880430910e-001	1.4331402010e+002	1.0688059900e-001	8.4087520400e-001	-99.715082	-99.80099	-3.01030
9.1640445029e-001	1.5633799997e+002	9.7973825506e-002	8.4087520400e-001	-99.763708	-99.76986	-3.01031
9.2341377823e-001	1.7066641903e+002	8.9757352613e-002	8.4087520400e-001	-99.777245	-99.77547	-3.01030
9.2988850976e-001	1.8642589222e+002	8.2169205709e-002	8.4087520400e-001	-99.779971	-99.76817	-3.01030
9.3585820715e-001	2.0376038074e+002	7.5173726774e-002	8.4087520400e-001	-99.743878	-99.77489	-3.01030
9.4134436153e-001	2.2283015189e+002	6.8743423478e-002	8.4087520400e-001	-99.766636	-99.77187	-3.01031
9.4639281337e-001	2.4380563177e+002	6.2827096788e-002	8.4087520400e-001	-99.754259	-99.77180	-3.01031
9.5102611871e-001	2.6687961829e+002	5.7396663074e-002	8.4087520400e-001	-99.765724	-99.77015	-3.01030
9.5528001974e-001	2.9226031167e+002	5.2411283544e-002	8.4087520400e-001	-99.767769	-99.76940	-3.01031
9.5917943827e-001	3.2017938217e+002	4.7841218025e-002	8.4087520400e-001	-99.767179	-99.76929	-3.01030
9.6275173047e-001	3.5089049153e+002	4.3654457998e-002	8.4087520400e-001	-99.766466	-99.76885	-3.01030
9.6602310167e-001	3.8467244735e+002	3.9820487939e-002	8.4087520400e-001	-99.769377	-99.76836	-3.01030
9.6901603750e-001	4.2183276847e+002	3.6312775435e-002	8.4087520400e-001	-99.769175	-99.76725	-3.01030
9.7175320122e-001	4.6270903868e+002	3.3104865070e-002	8.4087520400e-001	-99.767828	-99.76823	-3.01030
9.7425510902e-001	5.0767287125e+002	3.0172685546e-002	8.4087520400e-001	-99.765859	-99.76857	-3.01030
9.7654060971e-001	5.5713318214e+002	2.7494065415e-002	8.4087520400e-001	-99.768130	-99.76801	-3.01032
9.7862772681e-001	6.1153948403e+002	2.5047998874e-002	8.4087520400e-001	-99.766054	-99.76839	-3.01032
9.8053281806e-001	6.7138644674e+002	2.2815270027e-002	8.4087520400e-001	-99.766706	-99.76832	-3.01031
9.8227116997e-001	7.3721810355e+002	2.0777917563e-002	8.4087520400e-001	-99.768189	-99.76807	-3.01033
9.8385685673e-001	8.0963291819e+002	1.8919547912e-002	8.4087520400e-001	-99.768190	-99.76802	-3.01030
9.8530287058e-001	8.8928918606e+002	1.7224825352e-002	8.4087520400e-001	-99.767126	-99.76810	-3.01032
9.8662109347e-001	9.7691110899e+002	1.5679904187e-002	8.4087520400e-001	-99.767443	-99.76818	-3.01030
9.8782253522e-001	1.0732952321e+003	1.4271806550e-002	8.4087520400e-001	-99.767990	-99.76813	-3.01033
9.8891732595e-001	1.1793177330e+003	1.2988713255e-002	8.4087520400e-001	-99.766609	-99.76819	-3.01035
9.8991466856e-001	1.2959425227e+003	1.1819859865e-002	8.4087520400e-001	-99.767676	-99.76820	-3.01032
9.9082311355e-001	1.4242297589e+003	1.0755188348e-002	8.4087520400e-001	-99.766874	-99.76819	-3.01031
9.9165041283e-001	1.5653457312e+003	9.7855762426e-003	8.4087520400e-001	-99.766568	-99.76815	-3.01035
9.9240369072e-001	1.7205733217e+003	8.9027491447e-003	8.4087520400e-001	-99.767526	-99.76818	-3.01035
9.9308949892e-001	1.8913236401e+003	8.0989908161e-003	8.4087520400e-001	-99.766696	-99.76817	-3.01035
9.9371380101e-001	2.0791489547e+003	7.3673198008e-003	8.4087520400e-001	-99.763904	-99.76817	-3.01036
9.9428199646e-001	2.2857568777e+003	6.7014279270e-003	8.4087520400e-001	-99.765153	-99.76816	-3.01030
9.9479910496e-001	2.5130255852e+003	6.0953785553e-003	8.4087520400e-001	-99.766090	-99.76817	-3.01031
9.9526967899e-001	2.7630211402e+003	5.5438543917e-003	8.4087520400e-001	-99.765757	-99.76817	-3.01036
9.9569787376e-001	3.0380162088e+003	5.0420093647e-003	8.4087520400e-001	-99.763102	-99.76816	-3.01040
9.9608743998e-001	3.3405108567e+003	4.5854369595e-003	8.4087520400e-001	-99.764237	-99.76817	-3.01042
9.9644187698e-001	3.6732548910e+003	4.1700578496e-003	8.4087520400e-001	-99.761075	-99.76817	-3.01038

7.6538297645e-001	4.9291876377e+001	2.7769984954e-001	7.4275798475e-001	-88.924730	-90.42724	-3.01027
7.8214287677e-001	5.3059205158e+001	2.5787737188e-001	7.4275798475e-001	-88.655490	-89.80031	-3.01029
7.9773753465e-001	5.7224168746e+001	2.3937225812e-001	7.4275798475e-001	-89.519292	-90.37948	-3.01029
8.1235235799e-001	6.1814129710e+001	2.2199958611e-001	7.4275798475e-001	-91.126267	-91.25373	-3.01029
8.2647839242e-001	6.6833373911e+001	2.0529636274e-001	7.4275798475e-001	-91.196428	-90.72680	-3.01031
8.3992968701e-001	7.2339356869e+001	1.8942454520e-001	7.4275798475e-001	-89.865419	-90.09860	-3.01032
8.5211156220e-001	7.8435704520e+001	1.7496097644e-001	7.4275798475e-001	-91.265133	-91.05388	-3.01030
8.6385336163e-001	8.5106536650e+001	1.6109755684e-001	7.4275798475e-001	-90.353171	-90.56243	-3.01030
8.7468722039e-001	9.2457649631e+001	1.4828010666e-001	7.4275798475e-001	-90.298831	-90.43614	-3.01030
8.8475457784e-001	1.0054616189e+002	1.3636511551e-001	7.4275798475e-001	-90.390940	-90.50681	-3.01030
8.9408133748e-001	1.0944702748e+002	1.2532069240e-001	7.4275798475e-001	-90.728317	-90.78043	-3.01030
9.0277432309e-001	1.1923245537e+002	1.1503531981e-001	7.4275798475e-001	-90.774895	-90.72113	-3.01030
9.1080697497e-001	1.2999900348e+002	1.0552798375e-001	7.4275798475e-001	-90.905967	-90.87799	-3.01030
9.1825732770e-001	1.4183867102e+002	9.6713902986e-002	7.4275798475e-001	-90.855805	-90.84144	-3.01030
9.2513996106e-001	1.5486179924e+002	8.8572389374e-002	7.4275798475e-001	-90.791023	-90.76204	-3.01030
9.3148523375e-001	1.6918756960e+002	8.1065970831e-002	7.4275798475e-001	-90.698450	-90.71782	-3.01030
9.3732436720e-001	1.8494696304e+002	7.4157331342e-002	7.4275798475e-001	-90.686510	-90.70565	-3.01031
9.4268930970e-001	2.0228385179e+002	6.7808365276e-002	7.4275798475e-001	-90.783625	-90.77068	-3.01031
9.4762977405e-001	2.2135217023e+002	6.1963536963e-002	7.4275798475e-001	-90.728982	-90.73444	-3.01031
9.5216114943e-001	2.4232862043e+002	5.6601780007e-002	7.4275798475e-001	-90.763214	-90.75529	-3.01031
9.5632163487e-001	2.6540180447e+002	5.1679449164e-002	7.4275798475e-001	-90.733411	-90.73573	-3.01031
9.6013375416e-001	2.9078285717e+002	4.7168984719e-002	7.4275798475e-001	-90.744130	-90.73939	-3.01030
9.6362615746e-001	3.1870189238e+002	4.3036816276e-002	7.4275798475e-001	-90.742870	-90.73911	-3.01031
9.6682344071e-001	3.4941274042e+002	3.9253895364e-002	7.4275798475e-001	-90.733725	-90.73447	-3.01031
9.6974832392e-001	3.8319475430e+002	3.5793244636e-002	7.4275798475e-001	-90.733729	-90.73236	-3.01031
9.7242284920e-001	4.2035490849e+002	3.2628848549e-002	7.4275798475e-001	-90.725044	-90.72794	-3.01030
9.7486671156e-001	4.6123124755e+002	2.9737271905e-002	7.4275798475e-001	-90.730414	-90.73211	-3.01031
9.7709903876e-001	5.0619524624e+002	2.7095999120e-002	7.4275798475e-001	-90.737450	-90.73646	-3.01030
9.7913769001e-001	5.5565543327e+002	2.4683923505e-002	7.4275798475e-001	-90.730680	-90.73129	-3.01031
9.8099811329e-001	6.1006182072e+002	2.2482664160e-002	7.4275798475e-001	-90.735223	-90.73522	-3.01032
9.8269569431e-001	6.6990875043e+002	2.0474128176e-002	7.4275798475e-001	-90.733902	-90.73472	-3.01032
9.8424408726e-001	7.3574034984e+002	1.8642110045e-002	7.4275798475e-001	-90.730899	-90.73196	-3.01032
9.8565589183e-001	8.0815516308e+002	1.6971669598e-002	7.4275798475e-001	-90.730897	-90.73190	-3.01033
9.8694289122e-001	8.8781143833e+002	1.5448945085e-002	7.4275798475e-001	-90.730286	-90.73223	-3.01031
9.8811579375e-001	9.7543335778e+002	1.4061183384e-002	7.4275798475e-001	-90.730494	-90.73257	-3.01031
9.8918449653e-001	1.0718174627e+003	1.2796721266e-002	7.4275798475e-001	-90.730023	-90.73244	-3.01031
9.9015803963e-001	1.1778399935e+003	1.1644840074e-002	7.4275798475e-001	-90.730681	-90.73324	-3.01031
9.9104472771e-001	1.2944647976e+003	1.0595689116e-002	7.4275798475e-001	-90.732496	-90.73305	-3.01035
9.9185221909e-001	1.4227520360e+003	9.6402804008e-003	7.4275798475e-001	-90.731719	-90.73291	-3.01036
9.9258745964e-001	1.5638679750e+003	8.7703602509e-003	7.4275798475e-001	-90.729406	-90.73265	-3.01036
9.9325678138e-001	1.7190955518e+003	7.9784327051e-003	7.4275798475e-001	-90.729632	-90.73280	-3.01036
9.9386604266e-001	1.8898458801e+003	7.2575824757e-003	7.4275798475e-001	-90.729430	-90.73293	-3.01033
9.9442057434e-001	2.0776712228e+003	6.6014512925e-003	7.4275798475e-001	-90.728129	-90.73287	-3.01038
9.9492520893e-001	2.2842791512e+003	6.0044093338e-003	7.4275798475e-001	-90.729706	-90.73272	-3.01030
9.9538442629e-001	2.5115478371e+003	5.4610531880e-003	7.4275798475e-001	-90.729425	-90.73276	-3.01035
9.9580226931e-001	2.7615433786e+003	4.9666493177e-003	7.4275798475e-001	-90.728316	-90.73281	-3.01042
9.9618241475e-001	3.0365385242e+003	4.5168654056e-003	7.4275798475e-001	-90.730032	-90.73276	-3.01043

7.7127782693e-001	5.3806654246e+001	2.6933584316e-001	7.9086188906e-001	-94.236150	-94.69081	-3.01030
7.8752720539e-001	5.7966082931e+001	2.5017320242e-001	7.9086188906e-001	-94.790161	-95.37795	-3.01032
8.0300751654e-001	6.2533479442e+001	2.3193814994e-001	7.9086188906e-001	-95.002042	-96.09115	-3.01029
8.1772985183e-001	6.7548395483e+001	2.1462313906e-001	7.9086188906e-001	-94.864718	-94.90920	-3.01030
8.3130816957e-001	7.3089590115e+001	1.9859049373e-001	7.9086188906e-001	-95.796820	-95.39101	-3.01031
8.4439582681e-001	7.9152417135e+001	1.8321270796e-001	7.9086188906e-001	-95.014773	-95.29878	-3.01030
8.5639795135e-001	8.5847435373e+001	1.6905775833e-001	7.9086188906e-001	-95.625420	-95.67739	-3.01030
8.6773723853e-001	9.3198172176e+001	1.5571086120e-001	7.9086188906e-001	-95.616259	-95.45531	-3.01030
8.7830324693e-001	1.0128469561e+002	1.4327272899e-001	7.9086188906e-001	-95.575444	-95.46580	-3.01030
8.8814441832e-001	1.1017864066e+002	1.3168980040e-001	7.9086188906e-001	-95.435210	-95.51571	-3.01030
8.9727916644e-001	1.1996266403e+002	1.2093735925e-001	7.9086188906e-001	-95.420943	-95.37770	-3.01030
9.0574120351e-001	1.3072608230e+002	1.1097566330e-001	7.9086188906e-001	-95.334812	-95.42911	-3.01030
9.1356643150e-001	1.4256697108e+002	1.0176189763e-001	7.9086188906e-001	-95.365511	-95.43533	-3.01030
9.2080073396e-001	1.5559157768e+002	9.3244497407e-002	7.9086188906e-001	-95.395728	-95.40993	-3.01031
9.2747330889e-001	1.6991941580e+002	8.5387592437e-002	7.9086188906e-001	-95.439129	-95.44261	-3.01030
9.3362899829e-001	1.8567899606e+002	7.8140328805e-002	7.9086188906e-001	-95.443737	-95.43625	-3.01030
9.3930014443e-001	2.0301372861e+002	7.1464235171e-002	7.9086188906e-001	-95.396817	-95.42129	-3.01031
9.4451002773e-001	2.2208330341e+002	6.5330028803e-002	7.9086188906e-001	-95.425808	-95.43130	-3.01031
9.4930010620e-001	2.4305896129e+002	5.9690790993e-002	7.9086188906e-001	-95.407999	-95.42255	-3.01030
9.5369477577e-001	2.6613282781e+002	5.4516574344e-002	7.9086188906e-001	-95.424259	-95.42808	-3.01031
9.5772686162e-001	2.9151363243e+002	4.9769572945e-002	7.9086188906e-001	-95.418508	-95.42346	-3.01031
9.6142158705e-001	3.1943268600e+002	4.5419658172e-002	7.9086188906e-001	-95.418790	-95.42381	-3.01030
9.6480498581e-001	3.5014374189e+002	4.1436183220e-002	7.9086188906e-001	-95.424241	-95.42607	-3.01031
9.6790193494e-001	3.8392574423e+002	3.7790063988e-002	7.9086188906e-001	-95.424313	-95.42450	-3.01031
9.7073439345e-001	4.2108605665e+002	3.4455307884e-002	7.9086188906e-001	-95.427578	-95.42506	-3.01031
9.7332398308e-001	4.6196230380e+002	3.1406527160e-002	7.9086188906e-001	-95.425109	-95.42544	-3.01030
9.7569023018e-001	5.0692614646e+002	2.8620681423e-002	7.9086188906e-001	-95.421784	-95.42455	-3.01031
9.7785118578e-001	5.5638647812e+002	2.6076490353e-002	7.9086188906e-001	-95.425474	-95.42479	-3.01031
9.7982413399e-001	6.1079276817e+002	2.3753674190e-002	7.9086188906e-001	-95.422856	-95.42468	-3.01032
9.8162461742e-001	6.7063970579e+002	2.1633905074e-002	7.9086188906e-001	-95.422238	-95.42474	-3.01033
9.8326711899e-001	7.3647137701e+002	1.9700145137e-002	7.9086188906e-001	-95.424394	-95.42484	-3.01031
9.8476511796e-001	8.0888618359e+002	1.7936486616e-002	7.9086188906e-001	-95.424120	-95.42487	-3.01033
9.8613089651e-001	8.8854247535e+002	1.6328513897e-002	7.9086188906e-001	-95.424253	-95.42485	-3.01033
9.8737581424e-001	9.7616438713e+002	1.4862843141e-002	7.9086188906e-001	-95.423810	-95.42487	-3.01032
9.8851029175e-001	1.0725484864e+003	1.3527186071e-002	7.9086188906e-001	-95.423116	-95.42486	-3.01033
9.8954388019e-001	1.1785710187e+003	1.2310327083e-002	7.9086188906e-001	-95.423556	-95.42484	-3.01030
9.9048541463e-001	1.2951957635e+003	1.1201817789e-002	7.9086188906e-001	-95.421889	-95.42485	-3.01032
9.9134286624e-001	1.4234830473e+003	1.0192287615e-002	7.9086188906e-001	-95.423807	-95.42486	-3.01036
9.9212370514e-001	1.5645989835e+003	9.2730065605e-003	7.9086188906e-001	-95.421519	-95.42487	-3.01033
9.9283460166e-001	1.7198265570e+003	8.4360280087e-003	7.9086188906e-001	-95.421458	-95.42487	-3.01036
9.9348176381e-001	1.8905768727e+003	7.6741322995e-003	7.9086188906e-001	-95.420508	-95.42486	-3.01031
9.9407080015e-001	2.0784022731e+003	6.9806086039e-003	7.9086188906e-001	-95.422602	-95.42487	-3.01037
9.9460690717e-001	2.2850101838e+003	6.3494272091e-003	7.9086188906e-001	-95.423184	-95.42487	-3.01039
9.9509477713e-001	2.5122788908e+003	5.7750550644e-003	7.9086188906e-001	-95.424110	-95.42487	-3.01036
9.9553874762e-001	2.7622743663e+003	5.2523472360e-003	7.9086188906e-001	-95.419154	-95.42487	-3.01040
9.9594267615e-001	3.0372694654e+003	4.7767927820e-003	7.9086188906e-001	-95.418158	-95.42487	-3.01040
9.9631013080e-001	3.3397642005e+003	4.3441659329e-003	7.9086188906e-001	-95.424400	-95.42487	-3.01043

7.6255728432e-001	3.7170946476e+001	2.8807304203e-001	5.6753279731e-001	-68.407408	-68.55655	-3.01062
7.7924596978e-001	4.0012364272e+001	2.6782481934e-001	5.6753279731e-001	-67.853268	-69.20932	-3.01066
7.9419001366e-001	4.3185409499e+001	2.4938760530e-001	5.6753279731e-001	-71.016955	-70.59178	-3.01009
8.0898978995e-001	4.6634906305e+001	2.3140264952e-001	5.6753279731e-001	-72.419936	-71.16650	-3.00999
8.2363556894e-001	5.0386215611e+001	2.1371900557e-001	5.6753279731e-001	-71.243647	-70.48591	-3.01026
8.3703219258e-001	5.4537767725e+001	1.9749987179e-001	5.6753279731e-001	-71.258155	-70.57438	-3.01018
8.4971045839e-001	5.9096429298e+001	1.8214032629e-001	5.6753279731e-001	-70.752664	-70.46098	-3.01019
8.6180916249e-001	6.4093469685e+001	1.6756777451e-001	5.6753279731e-001	-69.303386	-69.71864	-3.01042
8.7272420263e-001	6.9621047738e+001	1.5431701709e-001	5.6753279731e-001	-69.842245	-69.76879	-3.01044
8.8290450265e-001	7.5700113104e+001	1.4196200818e-001	5.6753279731e-001	-69.763350	-69.91882	-3.01026
8.9233723369e-001	8.2389891407e+001	1.3051102543e-001	5.6753279731e-001	-70.257516	-70.06834	-3.01029
9.0122681361e-001	8.9734929474e+001	1.1975190805e-001	5.6753279731e-001	-69.909166	-69.85665	-3.01032
9.0938573316e-001	9.7822820144e+001	1.0985861492e-001	5.6753279731e-001	-69.934947	-69.88230	-3.01031
9.1688401723e-001	1.0672510686e+002	1.0075507078e-001	5.6753279731e-001	-70.219659	-70.08613	-3.01028
9.2392666580e-001	1.1650275198e+002	9.2232220214e-002	5.6753279731e-001	-69.774523	-69.84869	-3.01030
9.3033217872e-001	1.2727066936e+002	8.4461033200e-002	5.6753279731e-001	-69.993410	-69.97230	-3.01025
9.3626002126e-001	1.3911135375e+002	7.7272793381e-002	5.6753279731e-001	-70.015604	-69.97914	-3.01029
9.4173400627e-001	1.5213302054e+002	7.0641056569e-002	5.6753279731e-001	-69.838765	-69.89399	-3.01032
9.4673771156e-001	1.6646186255e+002	6.4572206434e-002	5.6753279731e-001	-69.988994	-69.95148	-3.01030
9.5134795134e-001	1.8222070574e+002	5.8983763460e-002	5.6753279731e-001	-69.952399	-69.92897	-3.01031
9.5557534674e-001	1.9955603214e+002	5.3858857485e-002	5.6753279731e-001	-69.917862	-69.92466	-3.01030
9.5944718309e-001	2.1862579907e+002	4.9163893703e-002	5.6753279731e-001	-69.967912	-69.94418	-3.01030
9.6300054461e-001	2.3960100445e+002	4.4856846417e-002	5.6753279731e-001	-69.914939	-69.92117	-3.01031
9.6624861262e-001	2.6267513788e+002	4.0918594387e-002	5.6753279731e-001	-69.953247	-69.93710	-3.01029
9.6922514509e-001	2.8805529625e+002	3.7310495082e-002	5.6753279731e-001	-69.899043	-69.91321	-3.01031
9.7194417988e-001	3.1597440089e+002	3.4013915641e-002	5.6753279731e-001	-69.903998	-69.91488	-3.01031
9.7442825055e-001	3.4668579009e+002	3.1002043146e-002	5.6753279731e-001	-69.936887	-69.92839	-3.01031
9.7670003033e-001	3.8046734840e+002	2.8248127314e-002	5.6753279731e-001	-69.907369	-69.91325	-3.01031
9.7877312762e-001	4.1762764655e+002	2.5734748996e-002	5.6753279731e-001	-69.915288	-69.91512	-3.01031
9.8066507212e-001	4.5850413393e+002	2.3440933254e-002	5.6753279731e-001	-69.925400	-69.92163	-3.01030
9.8239202469e-001	5.0346793958e+002	2.1347273668e-002	5.6753279731e-001	-69.918164	-69.91916	-3.01031
9.8396726927e-001	5.5292812512e+002	1.9437532936e-002	5.6753279731e-001	-69.913834	-69.91543	-3.01032
9.8540332979e-001	6.0733455736e+002	1.7696473124e-002	5.6753279731e-001	-69.919288	-69.91920	-3.01031
9.8671267212e-001	6.6718150403e+002	1.6109049793e-002	5.6753279731e-001	-69.919461	-69.91941	-3.01033
9.8790613730e-001	7.3301304825e+002	1.4662181505e-002	5.6753279731e-001	-69.914563	-69.91650	-3.01032
9.8899345570e-001	8.0542787559e+002	1.3343931379e-002	5.6753279731e-001	-69.915819	-69.91692	-3.01034
9.8998402532e-001	8.8508416842e+002	1.2143014709e-002	5.6753279731e-001	-69.915635	-69.91693	-3.01032
9.9088624719e-001	9.7270610962e+002	1.1049191408e-002	5.6753279731e-001	-69.916386	-69.91710	-3.01031
9.9170792556e-001	1.0690901927e+003	1.0053030318e-002	5.6753279731e-001	-69.915367	-69.91721	-3.01030
9.9245604392e-001	1.1751127378e+003	9.1460182744e-003	5.6753279731e-001	-69.916513	-69.91831	-3.01033
9.9313713653e-001	1.2917375312e+003	8.3202722976e-003	5.6753279731e-001	-69.917088	-69.91776	-3.01034
9.9375715200e-001	1.4200247629e+003	7.5685994866e-003	5.6753279731e-001	-69.916054	-69.91763	-3.01033
9.9432147700e-001	1.5611407140e+003	6.8844360365e-003	5.6753279731e-001	-69.915255	-69.91752	-3.01033
